    ,Text,Classificacao
2035,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2036,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2037,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2038,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2039,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2040,"@adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…   ",Negativo     
2041,@admtatianasanta: Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/NYFmVn…     ,Neutro
2042,@admtatianasanta: Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/NYFmVn…     ,Neutro
2043,@Adri7isidro: Vendo iPhone 6 en perfecto estado con detalles de vidrios rotos totalmente gratuitos. Parte de atrás versión explosión de…      ,Neutro
2044,@Adri7isidro: Vendo iPhone 6 en perfecto estado con detalles de vidrios rotos totalmente gratuitos. Parte de atrás versión explosión de…      ,Neutro
2045,@Adri7isidro: Vendo iPhone 6 en perfecto estado con detalles de vidrios rotos totalmente gratuitos. Parte de atrás versión explosión de…      ,Neutro
2046,@Adri7isidro: Vendo iPhone 6 en perfecto estado con detalles de vidrios rotos totalmente gratuitos. Parte de atrás versión explosión de…      ,Neutro
2047,"@Ailu142: Nose Si Ese Estado Fue Para Mi, JAJA Pero Yo Le Di MG Igual!��                                                                    ",Neutro
2048,"@AInformacao: Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Estado de Minas https://t.co/J9CZQB1Msb…    ",Neutro
2049,"@ajax0ba: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/rLJoFV9OxF                                       ",Negativo     
2050,"@ajax0ba: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/rLJoFV9OxF                                       ",Negativo     
2051,"@ajax0ba: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/rLJoFV9OxF                                       ",Negativo     
2052,"@alexandregarcia: Governo não consegue controlar os presos, imaginem os soltos. Comentário completo do @bomdiabrasil https://t.co/w2PNhz…   ",Neutro
2053,"@alexcasasv_: He estado teniendo que resolver unas cosillas, pero a partir de mañana vuelvo a estar activo en todas las redes como siemp…   ",Neutro
2054,"@alexlimareal: Sério, qual é a fixação de Pimentel com helicópteros?

https://t.co/3TdMmmzN06 https://t.co/lHMkcDeqv9                       ",Negativo     
2055,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2056,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2057,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2058,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2059,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2060,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2061,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2062,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2063,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2064,"@alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…   ",Neutro
2065,@anacronices: Foda você entrar no RedTube pra ver um pornozinho e ser redirecionado para uma notícia do governo Temer                         ,Neutro
2066,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2067,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2068,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2069,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2070,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2071,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2072,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2073,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2074,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2075,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2076,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2077,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2078,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2079,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2080,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2081,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2082,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2083,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2084,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2085,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2086,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2087,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2088,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2089,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2090,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2091,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2092,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2093,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2094,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2095,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2096,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2097,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2098,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2099,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2100,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2101,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2102,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2103,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2104,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
2105,"@AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…   ",Negativo     
